gov.noaa.ngdc.mgg.geology:archived-data_OSU-sample-repository,archive geosample data information oregon state university osu college earth ocean atmospheric sciences ceoas marine geology repository mgr oregon state university marine geology repository located college earth ocean atmospheric sciences ceoas national science foundation nsf supported curation facility marine rock sediment samples contains cubic feet refrigerated space cubic feet degrees c cold storage equipped preservation distribution marine geological samples scientific research education partner index marine lacustrine geological samples imlgs database partner repository osu sends data information related osu sample collection ncei archive discoverability imlgs databases scientific archives electronic records oceanography ocean geology submarine geology marine sediments marine geology rock sediment lithology mineralogy characteristics lacustrine sediments earth science oceans marine sediments earth science oceans marine sediments sediment composition earth science paleoclimate records sediments situ platforms ships instruments corers coring devices instruments samplers dredging devices instruments samplers grab samplers instruments corers rock corers instruments corers sediment corers imlgs international council science world data national centers environmental information nesdis noaa department commerce national geophysical data center nesdis noaa department commerce geographic region global ocean vertical location sea floor ocean arctic ocean ocean atlantic ocean ocean pacific ocean ocean southern ocean
Submersible Data (Dive Waypoints) for Estuary to the Abyss 2004: Exploring Along the Latitude 31-30 Transect - Office of Ocean Exploration,submersible data dive waypoints estuary abyss exploring latitude transect office ocean exploration data information collected submersible johnson ii waypoints track thirteen fourteen dives estuary abyss expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august september measurements information include position depth personnel assignments dive mission target vehicle dive comments hyperlinks ctd plots water temperature salinity marine operations division harbor branch oceanographic institution provided original submersible data quality assurance included comparsion synchronization dive log waypoint depths ctd depths review minimum maximum values deletion bad values water temperature salinity ph ctd fish sponges coral reef ecosystem habitat south atlantic bight atlantic ocean south carolina coast georgia coast blake plateau slope charleston bump
gov.noaa.nodc:0127378,physical meteorological data scripps institution oceanography sio coastal data information program cdip stations nodc accession data contain raw processed values concerning wave size direction energy spectral data original processed available sea surface temperature air temperature pressure wind speed direction data collected transmitted cdip sio la jolla ca processed submitted quality control procedures national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography datawell mark directional buoy digital paros pressure sensor rm young anemometer unk
gov.noaa.nodc.ncddc.lop2_2008_ship_track,ship track lophelia ii office ocean exploration research ship track noaa ship nancy foster lophelia ii expedition sponsored national oceanic atmospheric administration noaa office ocean exploration research sept oct track based hourly position navigation ship track ocean exploration gulf mexico
gov.noaa.nodc.ncddc.lop2_2008_ship_obs,ship sensor observations lophelia ii office ocean exploration research hourly measurements selected ship sensors noaa ship nancy foster lophelia ii expedition sponsored national oceanic atmospheric administration noaa office ocean exploration research sept oct measurements include position heading wind speed direction barometric pressure relative humidity meteorology air temperature water temperature relative humidity barometric pressure wind speed wind direction sea surface temperature salinity gulf mexico
"Shallow benthic habitats of San Francisco Bay, California CMECS geoform component",shallow benthic habitats san francisco bay california cmecs geoform component dataset developed national oceanic atmospheric noaa office coastal management ocm collaborative cooperative project california state coastal conservancy scc behalf ocean protection council opc collect delineate habitat data san francisco bay area data intended use coastal management decision making including applications sea level rise mission center support environmental social economic coast linking people information technology marsh algae seagrass submerged aquatic vegetation benthic habitat eelgrass sediment coastal marine ecological classification standard cmecs san francisco bay san francisco california
gov.noaa.nodc.ncddc.mits2003_ship_obs,ship sensor observations mountains sea office ocean exploration hourly measurements selected ship sensors atlantis mountains sea expedition sponsored national oceanic atmospheric administration noaa office ocean exploration july july measurements include position heading air temperature relative humidity barometric pressure wind speed direction sea surface temperature salinity data set compiled athena data handling ascii files provided woods hole oceanographic institution meteorology air temperature water temperature relative humidity barometric pressure wind speed wind direction sea surface temperature salinity north atlantic new england seamounts bear seamount kelvin seamount manning seamount
Detailed ship tracks from missions of the NOAA ship Okeanos Explorer from 2008 to present.,detailed ship tracks missions noaa ship okeanos explorer present dataset shows detailed ship tracks noaa ship okeanos explorer expeditions present time cruises sponsored national oceanic atmospheric administration noaa office ocean exploration research ocean exploration
Submersible Data (Dive Waypoints) for Life on the Edge 2003: Exploring Deep Ocean Habitats - Office of Ocean Exploration,submersible data dive waypoints life edge exploring deep ocean habitats office ocean exploration data information collected submersible johnson ii waypoints track seventeen dives life edge exploring deep ocean habitats expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august august measurements information include position depth personnel assignments dive mission target vehicle dive comments hyperlinks ctd plots water temperature salinity marine operations division harbor branch oceanographic institution provided original submersible data quality assurance included comparsion synchronization dive log waypoint depths ctd depths review minimum maximum values deletion bad values water temperature salinity ph ctd fish sponges coral reef ecosystem deep reef habitat south atlantic bight atlantic ocean north atlantic lophelia banks northern lophelia bank southern lophelia bank carolina coast
gov.noaa.nodc.ncddc.dav2006_ship_obs,ship sensor observations davidson seamount office ocean exploration hourly measurements selected ship sensors western flyer davidson seamount expedition sponsored national oceanic atmospheric administration noaa office ocean exploration january february measurements include position heading wind speed direction meteorology air temperature water temperature relative humidity barometric pressure wind speed wind direction irradiance fluorometer chlorophyll sea surface temperature salinity depths soundings california davidson seamount
"Non-Dive Activities for Islands in the Stream 2002 - Pharmaceutical Discovery, Vision, and Bioluminescence - Office of Ocean Exploration",activities islands stream pharmaceutical discovery vision bioluminescence office ocean exploration expeditions information eis contains information recorded noaa office ocean data manager islands stream pharmaceutical discovery vision bioluminescence expedition august information contained eis included record activities carried expedition data presented tables original eis filemaker pro database ctd conductivity temperature depth hook line sample net sample south atlantic bight atlantic ocean north atlantic florida north carolina
2007 Hypoxia Watch Bottom CTD Station Locations,hypoxia watch ctd station locations noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends early june noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville galveston final map usually cover entire coast maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
noaa.ncei.nsidc.G02139,awi moored uls data greenland sea fram strait data set consists upward looking sonar uls data moorings greenland sea parameters processed data files include ice draft water pressure water temperature raw data files sonar travel time files draft frequency occurrence available single statistical file mooring summarizes record data contributed alfred wegener institute polar marine research bremerhaven germany contribution world climate research arctic climate cryosphere project data available strongly encourages register user data product registered user notified updates corrections registering include title data set awi moored uls data greenland sea fram strait continent north america greenland greenland sea geographic region arctic earth science cryosphere sea ice ice earth science oceans ocean pressure water pressure earth science oceans ocean temperature water temperature earth science oceans sea ice ice earth science oceans sea ice sea ice motion ice draft earth science terrestrial hydrosphere surface water water pressure moored buoys moored upward looking sonar moored upward looking nsidc national snow ice data center sea ice draft surface upward looking sonar water pressure water temperature
CTDs from missions of the NOAA ship Okeanos Explorer from 2009 to present.,ctds missions noaa ship okeanos explorer present ctd conductivity temperature depth casts noaa ship okeanos explorer expeditions present time cruises sponsored national oceanic atmospheric administration noaa office ocean exploration research conductivity water temperature depth ocean exploration ctd
Non-Dive Activities for Expedition to the Deep Slope 2006 - Office of Ocean Exploration and Research,activities expedition deep slope office ocean exploration research activities reported noaa office ocean exploration research expedition deep slope expedition june information includes activity type location start date time technology used ctd conductivity temperature depth ocean exploration gulf mexico
gov.noaa.nodc:GHRSST-SEVIRI_SST-OSISAF-L3C-v1.0,ghrsst level atlantic subskin sea surface temperature spinning enhanced visible infrared imager seviri weather satellite gds version group high resolution sea surface temperature ghrsst dataset eastern atlantic region spinning enhanced visible infrared imager seviri meteosat second generation satellites launched july particular dataset produced european organization exploitation meteorological satellites eumetsat ocean sea ice satellite application facility osi saf france meteosat second generation satellites spin stabilized geostationary satellites operated european organization exploitation meteorological satellites eumetsat provide accurate weather monitoring data primary instrument seviri capacity observe earth spectral channels channels thermal infrared providing information observations temperatures clouds land sea surfaces approximately km resolution minute duty cycle sst processing chain geostationary satellite ingest seviri radiometric data time minutes space resolution nwc nowcasting saf cloud mask applied additions original mask contrary chain operational products produced remapping degree regular grid sst fields obtained aggregating minute sst data available hour time priority given value closest time product nominal hour dataset produced adheres ghrsst data processing specification gds version format specifications national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography earth science oceans ocean temperature sea surface temperature subskin sea surface temperature east indian ocean baltic sea africa
gov.noaa.nodc:0113547,dissolved inorganic carbon temperature salinity variables collected discrete sample profile observations using ctd bottle instruments hakuho maru indian ocean north pacific ocean south pacific ocean nodc accession nodc accession includes biological chemical discrete sample physical profile data collected hakuho maru indian ocean north pacific ocean south pacific ocean retrieved cruise data include ammonium chlorophyll dissolved inorganic carbon dissolved oxygen hydrostatic pressure nitrate nitrite phosphate potential temperature theta salinity silicate water temperature instruments used collect data include ctd bottle data collected masao ishii meteorological research institute geochemical research department m terazaki affiliation unknown data set carina carbon dioxide atlantic ocean data synthesis project international collaborative effort eu ip carboocean partners produced merged internally consistent data set open ocean subsurface measurements biogeochemical investigations particular studies involving carbon original focus area north atlantic ocean time geographic extent expanded carina includes data entire atlantic arctic ocean southern ocean national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography ammoni btlnbr castno chlora ctdoxy ctdprs ctdsal ctdtmp nitrat nitrit oxygen phspht salnty silcat tcarbn theta
72-Hour Forecast of Precipitation Amounts from the National Weather Service's National Digital Forecast Database (NDFD),forecast precipitation amounts national weather national digital forecast database ndfd national digital forecast database ndfd contains seamless mosaic national weather nws digital forecasts precipitation amounts collaboration nws national centers environmental prediction ncep nws weather forecast offices wfo central ndfd server ingests grids precipitation amounts creates experimental forecast data mosaics coterminous united states conus alaska hawaii guam precipitation weather forecasts united states
gov.noaa.nodc.ncddc.ods2005_nondives_cims,activities operation deep scope office ocean exploration information activities recorded cruise information management cims noaa office ocean data manager operation deep scope expedition august september information contained cims includes type activity start date time activity end date time activity location activity objectives location activity technology echosounder survey sample south atlantic bight atlantic ocean north atlantic charleston bump
Endangered Species Act Critical Habitat,endangered species act critical habitat critical habitat ch designated survival recovery species listed threatened endangered endangered species act esa critical habitat includes areas occupied species physical biological features essential conservation esa listed species require special management considerations protection critical habitat include unoccupied habitat secretary determines unoccupied habitat essential conservation species critical habitat designated regulation time species listed esa unless prudent determinable time determinable nmfs designate ch later year publication final listing identifying areas meet definition ch nmfs conducts analysis determine economic national security relevant impacts designating areas ch outweigh benefits species nmfs exclude areas final ch designation proposed final regulation published federal register final ch designation published code federal regulations cfr caribbean sea atlantic ocean pacific ocean gulf mexico
gov.noaa.ngdc.mgg.wcd:EX1404L1_EM302,water column backscatter collection shakedown mapping ne seamounts water column raw files wcd expedition exploration explorer marine education noaa ocean ocean discovery ocean education ocean exploration ocean exploration research oer ocean literacy ocean research science scientific mission scientific research sea stewardship systematic exploration technology transformational research undersea underwater okeanos explorer okeanos scientific computing scs noaa fleet multibeam multibeam sonar telepresence profile mapping survey multibeam backscatter water column backscatter singlebeam sonar single beam sonar sonar oceans ocean acoustics acoustic scattering narragansett bay veatch canyon new england seamount chain
2008 Fall Hypoxia Watch Bottom CTD Station Locations,fall hypoxia watch ctd station locations noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends early june hypoxia watch fall component dissolved oxygen sampled october november cruise noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web maps published days approximately oct nov hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
Daily Updates from missions of the NOAA ship Okeanos Explorer from 2010 to present.,daily updates missions noaa ship okeanos explorer present daily updates noaa ship okeanos explorer expeditions present time cruises sponsored national oceanic atmospheric administration noaa office ocean exploration research daily updates informational status updates provided expedition include link photograph ocean exploration
gov.noaa.nodc.ncddc.2008fall_contours,gulf mexico hypoxia watch dissolved oxygen contours october november seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends early june hypoxia watch fall component dissolved oxygen sampled october november cruise noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web maps published days approximately oct nov hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
Ship track for Lophelia II 2008 - Office of Ocean Exploration and Research,ship track lophelia ii office ocean exploration research ship track noaa ship nancy foster lophelia ii expedition sponsored national oceanic atmospheric administration noaa office ocean exploration research sept oct track based hourly position navigation ship track ocean exploration gulf mexico
gov.noaa.nodc.ncddc.2013contours,gulf mexico hypoxia watch dissolved oxygen contours june july seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends early june noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville galveston final map usually cover entire coast maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi alabama florida
gov.noaa.nodc:0112886,dissolved inorganic carbon alkalinity temperature salinity variables collected discrete sample profile observations using alkalinity titrator ctd instruments celtic explorer north atlantic ocean nodc accession nodc accession includes chemical discrete sample physical profile data collected celtic explorer north atlantic ocean retrieved cruise data include dissolved inorganic carbon dic dissolved oxygen hydrostatic pressure nitrate nitrate nitrite content concentration nitrite phosphate salinity silicate total alkalinity ta water temperature instruments used collect data include alkalinity titrator ctd coulometer dic measurement bottle data collected triona mcgrath caroline kivimae rachel r cave evin mcgovern triona dr mcgrath evin dr mcgovern rachel r dr cave national university ireland galway data set global coastal carbon data project data includes bottle discrete surface underway measurements coastal research cruises data time series cruises coastal moorings coastal regions data important understanding carbon cycle continental margins world ocean circulation experiment woce major component world climate research program overall goal better understanding role climate climatic changes resulting natural anthropogenic causes survey took advantage sampling opportunities provided woce hydrographic program whp cruises period final collection covers approximately stations woce cruises national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography alkali btlnbr castno ctdoxy ctdprs ctdsal ctdtmp nitrat nitrit oxygen phspht salnty silcat talk tcarbn
Ship Track for Operation Deep Scope 2005 - Office of Ocean Exploration,ship track operation deep scope office ocean exploration ship track seward johnson operation deep scope expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august september track based hourly position virtual instrument data vids provided university miami marine technology group harbor branch oceanographic institution ship locations northern gulf mexico southwest florida shelf viosca knoll desoto canyon gulf mexico
Ship Sensor Observations for Expedition to the Deep Slope 2007 - Office of Ocean Exploration,ship sensor observations expedition deep slope office ocean exploration hourly measurements selected ship sensors noaa ship ronald h brown expedition deep slope expedition sponsored national oceanic atmospheric administration noaa office ocean exploration minerals management service mms june july measurements include position heading air temperature relative humidity barometric pressure wind speed direction depth fluorometer sea surface temperature salinity data set compiled shipboard computer scs navigation meteorology air temperature water temperature relative humidity barometric pressure wind speed wind direction irradiance fluorometer chlorophyll sea surface temperature salinity gulf mexico
gov.noaa.nodc.ncddc.lote2004_dives_cims,dive activities cruise information management cims life edge office ocean exploration information dive activities recorded cruise information management cims noaa office ocean data manager life edge expedition june information contained cims includes submersible remotely operated vehicle autonomous underwater vehicle scuba operational information summary scientific observations dive ship activity information positions transits visitor shuttles sample information water column conditions weather observations sea state observations education outreach activity information media event information scientific instrumentation information transect information dive site profiles record data collected principal investigators data presented tables original cims filemaker pro database depth fish abundance fish abundance habitat health biodiversity relief disturbance crustacean abundance echinoderm abundance mollusk abundance pelagic abundance invertebrates vertebrates benthic abundance sediments habitat anthropology geomorphology south atlantic bight atlantic ocean north atlantic lophelia banks northern lophelia bank southern lophelia bank carolina coast
gov.noaa.nodc.ncddc.iis02_02ross_ship_track,ship track islands stream exploration outer shelf slope habitats coast north carolina office ocean exploration ship track seward johnson islands stream exploration outer shelf slope habitats coast north carolina expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august track based hourly position virtual instrument data vids provided university miami marine technology group harbor branch oceanographic institution ship track south atlantic bight atlantic ocean north atlantic florida north carolina
gov.noaa.nodc.ncddc.lop2_2009_dives_cims,dive activities lophelia ii office ocean exploration research information dive activities recorded personnel lophelia ii expedition aug sept additional information documented submersible dive track databases included locational information date time depth dataset shows general location dive activities based submersible trackpoints depth habitat ocean exploration gulf mexico
Dive Data from Expedition Information System (EIS) for Islands in the Stream 2002 - Deep Reef Habitat - Office of Ocean Exploration,dive data expedition information eis islands stream deep reef habitat office ocean exploration expeditions information eis contains information recorded noaa office ocean data manager islands stream deep reef habitat expedition july august information contained eis includes submersible remotely operated vehicle autonomous underwater vehicle scuba operational information summary scientific observations dive ship activity information positions transits visitor shuttles sample information water column conditions weather observations sea state observations education outreach activity information media event information scientific instrumentation information transect information dive site profiles record data collected principal investigators data presented tables original eis filemaker pro database reef fish abundance fish abundance crustacean abundance disturbance echinoderm abundance dominant features dominant habitat structure sediment type mollusk abundance benthic abundance pelagic fish abundance current temperature conditions pycnocline depth nepheloid thickness thermocline depth visibility air temperature sea surface conditions water temperature wave direction wave height meteorology wind direction wind speed south atlantic bight atlantic ocean north atlantic florida north carolina
48-Hour Forecast of Precipitation Amounts from the National Weather Service's National Digital Forecast Database (NDFD),forecast precipitation amounts national weather national digital forecast database ndfd national digital forecast database ndfd contains seamless mosaic national weather nws digital forecasts precipitation amounts collaboration nws national centers environmental prediction ncep nws weather forecast offices wfo central ndfd server ingests grids precipitation amounts creates experimental forecast data mosaics coterminous united states conus alaska hawaii guam precipitation weather forecasts united states
gov.noaa.nmfs.inport:26317,beluga whale counts aerial surveys cook inlet alaska national marine mammal laboratory conducted aerial surveys monitor abundance distribution beluga whales cook inlet alaska database contains counts beluga whale groups aerial observers surveys surveys counts occurred concurrent video collection pass near beluga group aerial count cook inlet alaska fisheries science center national marine fisheries service noaa department commerce cetacean assessment ecology program
noaa.ncei.nsidc.G00922,snowfall snow depth canada data include monthly snowfall snow depth stations canada stations maintained years data chosen original data atmospheric environment service canadian climate centre national climatic data center data divided files region province british columbia stations yukon northwest territories stations alberta stations saskatchewan stations manitoba stations ontario stations quebec stations atlantic provinces stations data record contains variable indicator identify data snow ground day month centimeters total snowfall month millimeters list stations latitude longitude hundredths degree included documentation data set continent north america continent north america canada alberta earth science atmosphere precipitation snow earth science cryosphere snow depth snowfall earth science terrestrial hydrosphere snow depth snowfall climatology global change snow depth snow fall
gov.noaa.nmfs.inport:26315,small cetacean aerial survey alaskan waters aerial surveys conducted produce abundance estimates alaska stocks harbor porpoise surveys occurred july southeast alaska stock july gulf alaska stock june july bering sea stock primary observers observed bubble windows left right plane belly window observer view directly trackline collected sightings matched observers used estimate correction factor perception bias specific harbor porpoise alaskan waters abundance distribution alaska summer alaska fisheries science center national marine fisheries service noaa department commerce cetacean assessment ecology program
gov.noaa.nodc:0117971,dissolved inorganic carbon total alkalinity ph fugacity carbon dioxide variables profile surface observations using ctd niskin bottle flow pump instruments ronald h brown gulf mexico east coast united states second gulf mexico east coast carbon cruise nodc accession archival package contains ocean acidification related data second gulf mexico east coast carbon cruise board ronald h brown cruise left miami measurements gulf mexico continued collecting observations east coast transited gulf mexico boston effort support coastal monitoring research objectives noaa ocean acidification program oap cruise designed obtain snapshot key carbon physical biogeochemical parameters relate ocean acidification oa coastal realm second occupation occurring complemented mooring time series regional oa activities cruise included series transects approximately orthogonal gulf mexico atlantic coasts comprehensive set underway measurements entire transect national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography cruise id expocode doi second gulf mexico east coast carbon cruise ocean acidification data stewardship oads project ocean acidification program oap
Submersible Data (Dive Trackpoints) for Lophelia II 2009 - Office of Ocean Exploration and Research,submersible data dive trackpoints lophelia ii office ocean exploration research data information collected remotely operated vehicle jason ii track dives lophelia ii expedition sponsored national oceanic atmospheric administration noaa office ocean exploration research aug sept measurements information include position depth dive mission vehicle submersible dive ocean exploration corals gulf mexico
Gulf of Mexico Hypoxia Watch Bottom Dissolved Oxygen Contours for October and November SEAMAP Cruise of 2008,gulf mexico hypoxia watch dissolved oxygen contours october november seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends early june hypoxia watch fall component dissolved oxygen sampled october november cruise noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web maps published days approximately oct nov hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
48-Hour Forecast of 12 Hour Probability of Precipitation from the National Weather Service's National Digital Forecast Database (NDFD),forecast hour probability precipitation national weather national digital forecast database ndfd national digital forecast database ndfd contains seamless mosaic national weather nws digital forecasts precipitation probabilities collaboration nws national centers environmental prediction ncep nws weather forecast offices wfo central ndfd server ingests grids precipitation probabilities creates experimental forecast data mosaics coterminous united states conus alaska hawaii guam precipitation weather forecasts united states
gov.noaa.nodc:0089622,chemical optical data collected aboard melville cruise south pacific ocean nodc accession nodc accession includes chemical optical data collected aboard melville cruise south pacific ocean data include conductivity current speed component u current speed component v depth depth observation dissolved oxygen hydrostatic pressure salinity water temperature surface irradiance instruments used collect data include adcp ctd gps par sensor echo sounder oxygen meter transmissometer data collected daniel repeta woods hole oceanographic institution university california san diego scripps institution oceanography biogeochemical gradients role arranging planktonic assemblages big rapa earth observatory ldeo submitted data nodc nsf sponsored rolling deck repository program ctd data submitted originator represent raw data suite processed versions data generated nodc adcp data represent raw automated processed data set post processed quality assessed data available accession national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography altm altimeter m bat beam attenuation conductivity conductivity depsm depth salt water m flag flag nbin number scans bin prdm pressure digiquartz db salinity practical psu salinity practical psu oxygen sbe oxygen sbe spar irradiance temperature deg c temperature deg c xmiss beam transmission
Submersible Data (Dive Trackpoints) for Expedition to the Deep Slope 2006 - Office of Ocean Exploration,submersible data dive trackpoints expedition deep slope office ocean exploration data information collected dsv alvin track dives expedition deep slope expedition sponsored national oceanic atmospheric administration noaa office ocean exploration minerals management service mms june measurements information include position altitude depth dive mission vehicle ocean exploration submersible dive gulf mexico
gov.noaa.nodc.ncddc.2003contours,gulf mexico hypoxia watch dissolved oxygen contours june july seamap cruise noaa hypoxia watch project provides maps dissolved oxygen near sea floor continental shelf period extends noaa national marine fisheries service mississippi laboratories pascagoula stennis space center noaa national coastal data development center ncddc stennis space center began hypoxia watch project scientists aboard noaa research vessel oregon ii measure seawater properties water temperature salinity chlorophyll dissolved oxygen approximately locations oregon ii cruises waters south pascagoula ms makes way brownsville texas mouth mississippi river scientist aboard ship processes measurements electronic dissolved oxygen sensors checks measurements periodically chemical analyses seawater sends data ncddc stennis space center approximately days physical scientists ncddc transform dissolved oxygen measurements contour maps identify areas low oxygen hypoxia cruise data received ship ncddc generates new maps immediately publishes web map usually cover area mississippi coast successive maps add areas continental shelf brownsville corpus christi final map usually cover entire coast maps published days approximately june july hypoxia anoxia dead zone dissolved oxygen seamap gulf mexico louisiana texas mississippi
Ship track for Life on the Edge 2003: Exploring Deep Ocean Habitats - Office of Ocean Exploration,ship track life edge exploring deep ocean habitats office ocean exploration ship track seward johnson life edge exploring deep ocean habitats expedition sponsored national oceanic atmospheric administration noaa office ocean exploration august august track based hourly position virtual instrument data vids provided university miami marine technology group harbor branch oceanographic institution ship track south atlantic bight atlantic ocean north atlantic lophelia banks northern lophelia bank southern lophelia bank carolina coast
noaa.ncei.nsidc.G02188,project birdseye aerial photograph collection digital analog materials collection consists analog digital aerial photographs arctic areas baffin bay labrador sea arctic ocean beaufort chukchi seas bering sea strait data reports project birdseye spanned approximately years project generated numerous reports visible band photographs data aerial photographs reside film canisters approximately foot tall inches diameter containing roughly photographic negatives long film roll photographs seven canisters digitized resulting image files available ftp project reports documents history project birdseye addition film canisters boxes flight data logs maps currently held nsidc continent europe northern europe iceland geographic region arctic ocean arctic ocean ocean arctic ocean beaufort sea ocean pacific ocean north pacific ocean bering sea earth science cryosphere sea ice ice edges ice roughness earth science cryosphere sea ice ice edges earth science cryosphere sea ice ice earth science cryosphere sea ice ice types earth science oceans sea ice aerial photography alaska arctic canada baffin bay beaufort sea bering strait chukchi sea denmark strait floating ice fram strait glaciers greenland greenland sea icebergs labrador sea remote sensing navy
gov.noaa.nodc:0130929,isolation distance ibd alaskan fish stock structure modeling ncei accession model study examines management strategies marine fish species subject ibd pacific cod aleutian islands ai northern rockfish eastern bering sea ebs aleutian islands stepping stone model used model isolation distance intended mimic regions marine species exploited continental shelf performance spatial assessment management methods depended range split splitting managed area led fewer demes falling target threshold biomass levels higher yield managing entire area single unit equilibrium yield maximized deme assessed managed separately catch cascading harvest quotas management unit spatially allocated based distribution survey biomass rockfish declined slowly pacific cod experienced greater depletion biomass disproportionate fishing effort lower productivity overall splitting management area size simulated model improved performance measures optimal management strategy grouped management units demes similar relative fishing effort national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography
gov.noaa.nodc:0130928,profile data assembled canada department fisheries oceans dfo global profile program gtspp submitted ncei accession integrated science data management isdm office processes oceanographic profiles reported world oceans near global telecommunications gts global temperature salinity profile program gtspp data support activities programme implementation panel soopip woce upper ocean thermal program woce uot national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography fncm jegb jgqh jnzl jpbn pwga wteo zsno
gov.noaa.nodc:0130923,phosphate soluble reactive nitrite collected new horizon gulf california ne pacific ncei accession nutrient samples collected niskin bottle analyzed shore gulf california summers eastern tropical north pacific national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography
gov.noaa.nodc:0130921,dissolved inorganic carbon total alkalinity collected new horizon gulf california ne pacific ncei accession dissolved inorganic carbon dic total alkalinity ta samples collected niskin bottle analysed shore gulf california summers eastern tropical north pacific data collected fredrick prahl osu brian popp uhm paleo perspectives climate change biological oceanography projects submitted matthew wolowe osu national oceanographic data center nesdis noaa department commerce national centers environmental information nesdis noaa department commerce oceanography biological oceanography paleo perspectives climate change
